CustomerID,recency_days,frequency,monetary,total_items,first_purchase,last_purchase,r_score,f_score,m_score,segment
15622,43,1,25.0,1,2011-10-27T16:44:00.000Z,2011-10-27T16:44:00.000Z,3,3,4,Potential
13488,43,1,25.0,1,2011-10-27T14:05:00.000Z,2011-10-27T14:05:00.000Z,3,3,4,Potential
13988,43,1,25.0,1,2011-10-27T10:36:00.000Z,2011-10-27T10:36:00.000Z,3,3,4,Potential
17428,44,1,25.0,1,2011-10-26T11:49:00.000Z,2011-10-26T11:49:00.000Z,3,3,4,Potential
15215,46,1,25.0,1,2011-10-24T11:41:00.000Z,2011-10-24T11:41:00.000Z,3,3,4,Potential
15836,50,1,25.0,1,2011-10-20T17:13:00.000Z,2011-10-20T17:13:00.000Z,3,4,4,Potential
15121,50,1,25.0,1,2011-10-20T14:51:00.000Z,2011-10-20T14:51:00.000Z,3,4,4,Potential
16257,176,1,25.0,1,2011-06-16T10:11:00.000Z,2011-06-16T10:11:00.000Z,4,4,4,Champions
13394,78,1,24.0,4,2011-09-22T16:20:00.000Z,2011-09-22T16:20:00.000Z,3,4,4,Potential
13694,107,1,24.0,4,2011-08-24T13:26:00.000Z,2011-08-24T13:26:00.000Z,4,4,4,Champions
15611,70,2,21.0,2,2011-08-26T14:13:00.000Z,2011-09-30T10:40:00.000Z,3,2,4,Others
17086,7,1,21.0,2,2011-12-02T13:54:00.000Z,2011-12-02T13:54:00.000Z,1,3,4,Others
15373,23,1,21.0,1,2011-11-16T11:09:00.000Z,2011-11-16T11:09:00.000Z,2,3,4,Others
14178,8,2,20.0,2,2011-11-11T12:10:00.000Z,2011-12-01T12:01:00.000Z,1,2,4,Lost
13599,1,1,20.0,2,2011-12-08T16:10:00.000Z,2011-12-08T16:10:00.000Z,1,3,4,Others
12977,156,1,20.0,1,2011-07-06T16:40:00.000Z,2011-07-06T16:40:00.000Z,4,4,5,Champions
15046,327,1,20.0,1,2011-01-16T13:25:00.000Z,2011-01-16T13:25:00.000Z,5,5,5,Champions
14194,42,2,18.0,2,2011-08-25T14:42:00.000Z,2011-10-28T14:42:00.000Z,3,2,5,Others
12723,3,1,18.0,1,2011-12-06T10:19:00.000Z,2011-12-06T10:19:00.000Z,1,3,5,Others
12367,4,1,18.0,1,2011-12-05T16:48:00.000Z,2011-12-05T16:48:00.000Z,1,3,5,Others
12660,11,1,18.0,1,2011-11-28T13:26:00.000Z,2011-11-28T13:26:00.000Z,1,3,5,Others
12702,19,1,18.0,1,2011-11-20T10:36:00.000Z,2011-11-20T10:36:00.000Z,2,3,5,Others
12659,29,1,18.0,1,2011-11-10T11:53:00.000Z,2011-11-10T11:53:00.000Z,2,3,5,Others
12581,39,1,18.0,1,2011-10-31T08:56:00.000Z,2011-10-31T08:56:00.000Z,2,3,5,Others
13208,59,1,18.0,1,2011-10-11T16:25:00.000Z,2011-10-11T16:25:00.000Z,3,4,5,Potential
12703,71,1,18.0,1,2011-09-29T17:52:00.000Z,2011-09-29T17:52:00.000Z,3,4,5,Potential
12722,85,1,18.0,1,2011-09-15T14:50:00.000Z,2011-09-15T14:50:00.000Z,3,4,5,Potential
17396,148,1,18.0,1,2011-07-14T10:24:00.000Z,2011-07-14T10:24:00.000Z,4,4,5,Champions
12648,154,1,18.0,1,2011-07-08T11:55:00.000Z,2011-07-08T11:55:00.000Z,4,4,5,Champions
12732,179,1,18.0,1,2011-06-13T11:33:00.000Z,2011-06-13T11:33:00.000Z,4,4,5,Champions
12622,232,1,18.0,1,2011-04-21T16:39:00.000Z,2011-04-21T16:39:00.000Z,5,5,5,Champions
12604,261,1,18.0,1,2011-03-23T12:06:00.000Z,2011-03-23T12:06:00.000Z,5,5,5,Champions
12509,284,1,18.0,1,2011-02-28T14:45:00.000Z,2011-02-28T14:45:00.000Z,5,5,5,Champions
12665,324,1,18.0,1,2011-01-19T08:34:00.000Z,2011-01-19T08:34:00.000Z,5,5,5,Champions
12527,325,1,18.0,1,2011-01-18T12:05:00.000Z,2011-01-18T12:05:00.000Z,5,5,5,Champions
12441,366,1,18.0,1,2010-12-08T10:45:00.000Z,2010-12-08T10:45:00.000Z,5,5,5,Champions
12686,371,1,18.0,1,2010-12-03T09:51:00.000Z,2010-12-03T09:51:00.000Z,5,5,5,Champions
12738,372,1,18.0,1,2010-12-02T18:27:00.000Z,2010-12-02T18:27:00.000Z,5,5,5,Champions
13263,51,2,17.0,2,2011-04-04T13:38:00.000Z,2011-10-19T14:26:00.000Z,3,2,5,Others
14976,57,2,16.0,2,2011-10-13T16:14:00.000Z,2011-10-13T16:37:00.000Z,3,2,5,Others
14904,2,1,16.0,2,2011-12-07T12:55:00.000Z,2011-12-07T12:55:00.000Z,1,3,5,Others
17841,7,1,16.0,1,2011-12-02T13:49:00.000Z,2011-12-02T13:49:00.000Z,1,3,5,Others
17856,1,1,15.0,1,2011-12-08T09:40:00.000Z,2011-12-08T09:40:00.000Z,1,3,5,Others
17590,2,1,15.0,1,2011-12-07T12:55:00.000Z,2011-12-07T12:55:00.000Z,1,3,5,Others
16271,2,1,15.0,1,2011-12-07T12:45:00.000Z,2011-12-07T12:45:00.000Z,1,3,5,Others
12925,4,1,15.0,1,2011-12-05T11:11:00.000Z,2011-12-05T11:11:00.000Z,1,3,5,Others
17006,4,1,15.0,1,2011-12-05T12:09:00.000Z,2011-12-05T12:09:00.000Z,1,3,5,Others
17629,5,1,15.0,1,2011-12-04T10:56:00.000Z,2011-12-04T10:56:00.000Z,1,3,5,Others
15172,8,1,15.0,1,2011-12-01T11:51:00.000Z,2011-12-01T11:51:00.000Z,1,3,5,Others
15414,9,1,15.0,1,2011-11-30T09:50:00.000Z,2011-11-30T09:50:00.000Z,1,3,5,Others
15654,9,1,15.0,1,2011-11-30T13:08:00.000Z,2011-11-30T13:08:00.000Z,1,3,5,Others
14126,10,1,15.0,1,2011-11-29T12:21:00.000Z,2011-11-29T12:21:00.000Z,1,3,5,Others
13657,10,1,15.0,1,2011-11-29T12:32:00.000Z,2011-11-29T12:32:00.000Z,1,3,5,Others
13188,11,1,15.0,1,2011-11-28T15:28:00.000Z,2011-11-28T15:28:00.000Z,1,3,5,Others
13950,11,1,15.0,1,2011-11-28T14:44:00.000Z,2011-11-28T14:44:00.000Z,1,3,5,Others
13389,11,1,15.0,1,2011-11-28T14:01:00.000Z,2011-11-28T14:01:00.000Z,1,3,5,Others
14111,14,1,15.0,1,2011-11-25T13:44:00.000Z,2011-11-25T13:44:00.000Z,1,3,5,Others
15737,14,1,15.0,1,2011-11-25T11:21:00.000Z,2011-11-25T11:21:00.000Z,1,3,5,Others
17034,16,1,15.0,1,2011-11-23T15:14:00.000Z,2011-11-23T15:14:00.000Z,1,3,5,Others
14744,16,1,15.0,1,2011-11-23T12:51:00.000Z,2011-11-23T12:51:00.000Z,1,3,5,Others
16633,17,1,15.0,1,2011-11-22T13:41:00.000Z,2011-11-22T13:41:00.000Z,1,3,5,Others
13516,21,1,15.0,1,2011-11-18T13:15:00.000Z,2011-11-18T13:15:00.000Z,2,3,5,Others
14680,25,1,15.0,1,2011-11-14T16:59:00.000Z,2011-11-14T16:59:00.000Z,2,3,5,Others
13651,35,1,15.0,1,2011-11-04T14:59:00.000Z,2011-11-04T14:59:00.000Z,2,3,5,Others
15676,35,1,15.0,1,2011-11-04T14:19:00.000Z,2011-11-04T14:19:00.000Z,2,3,5,Others
15612,36,1,15.0,1,2011-11-03T14:52:00.000Z,2011-11-03T14:52:00.000Z,2,3,5,Others
16014,37,1,15.0,1,2011-11-02T12:04:00.000Z,2011-11-02T12:04:00.000Z,2,3,5,Others
16969,39,1,15.0,1,2011-10-31T13:12:00.000Z,2011-10-31T13:12:00.000Z,2,3,5,Others
15290,42,1,15.0,1,2011-10-28T12:40:00.000Z,2011-10-28T12:40:00.000Z,3,3,5,Potential
16389,53,1,15.0,1,2011-10-17T14:41:00.000Z,2011-10-17T14:41:00.000Z,3,4,5,Potential
17119,59,1,15.0,1,2011-10-11T11:03:00.000Z,2011-10-11T11:03:00.000Z,3,4,5,Potential
17382,65,1,15.0,1,2011-10-05T13:05:00.000Z,2011-10-05T13:05:00.000Z,3,4,5,Potential
12789,65,1,15.0,1,2011-10-05T13:34:00.000Z,2011-10-05T13:34:00.000Z,3,4,5,Potential
14947,72,1,15.0,1,2011-09-28T15:48:00.000Z,2011-09-28T15:48:00.000Z,3,4,5,Potential
13405,74,1,15.0,1,2011-09-26T17:01:00.000Z,2011-09-26T17:01:00.000Z,3,4,5,Potential
14880,77,1,15.0,1,2011-09-23T13:42:00.000Z,2011-09-23T13:42:00.000Z,3,4,5,Potential
14735,85,1,15.0,1,2011-09-15T12:53:00.000Z,2011-09-15T12:53:00.000Z,3,4,5,Potential
14051,91,1,15.0,1,2011-09-09T10:16:00.000Z,2011-09-09T10:16:00.000Z,3,4,5,Potential
15187,91,1,15.0,1,2011-09-09T10:05:00.000Z,2011-09-09T10:05:00.000Z,4,4,5,Champions
15488,92,1,15.0,1,2011-09-08T10:11:00.000Z,2011-09-08T10:11:00.000Z,4,4,5,Champions
16828,93,1,15.0,1,2011-09-07T15:10:00.000Z,2011-09-07T15:10:00.000Z,4,4,5,Champions
16904,94,1,15.0,1,2011-09-06T12:25:00.000Z,2011-09-06T12:25:00.000Z,4,4,5,Champions
15491,100,1,15.0,1,2011-08-31T10:30:00.000Z,2011-08-31T10:30:00.000Z,4,4,5,Champions
13993,100,1,15.0,1,2011-08-31T12:31:00.000Z,2011-08-31T12:31:00.000Z,4,4,5,Champions
14035,107,1,15.0,1,2011-08-24T13:15:00.000Z,2011-08-24T13:15:00.000Z,4,4,5,Champions
13425,108,1,15.0,1,2011-08-23T17:13:00.000Z,2011-08-23T17:13:00.000Z,4,4,5,Champions
14407,115,1,15.0,1,2011-08-16T10:52:00.000Z,2011-08-16T10:52:00.000Z,4,4,5,Champions
17653,120,1,15.0,1,2011-08-11T15:24:00.000Z,2011-08-11T15:24:00.000Z,4,4,5,Champions
14305,135,1,15.0,1,2011-07-27T14:14:00.000Z,2011-07-27T14:14:00.000Z,4,4,5,Champions
17675,137,1,15.0,1,2011-07-25T12:12:00.000Z,2011-07-25T12:12:00.000Z,4,4,5,Champions
16807,142,1,15.0,1,2011-07-20T12:00:00.000Z,2011-07-20T12:00:00.000Z,4,4,5,Champions
16859,144,1,15.0,1,2011-07-18T12:19:00.000Z,2011-07-18T12:19:00.000Z,4,4,5,Champions
13509,149,1,15.0,1,2011-07-13T10:08:00.000Z,2011-07-13T10:08:00.000Z,4,4,5,Champions
13456,155,1,15.0,1,2011-07-07T13:52:00.000Z,2011-07-07T13:52:00.000Z,4,4,5,Champions
14463,170,1,15.0,1,2011-06-22T10:31:00.000Z,2011-06-22T10:31:00.000Z,4,4,5,Champions
13720,178,1,15.0,1,2011-06-14T14:06:00.000Z,2011-06-14T14:06:00.000Z,4,4,5,Champions
16209,179,1,15.0,1,2011-06-13T13:41:00.000Z,2011-06-13T13:41:00.000Z,4,4,5,Champions
16484,190,1,15.0,1,2011-06-02T10:39:00.000Z,2011-06-02T10:39:00.000Z,4,4,5,Champions
17900,190,1,15.0,1,2011-06-02T14:28:00.000Z,2011-06-02T14:28:00.000Z,4,4,5,Champions
13062,191,1,15.0,1,2011-06-01T15:12:00.000Z,2011-06-01T15:12:00.000Z,4,4,5,Champions
15241,197,1,15.0,1,2011-05-26T16:11:00.000Z,2011-05-26T16:11:00.000Z,4,5,5,Champions
12361,287,1,15.0,1,2011-02-25T13:51:00.000Z,2011-02-25T13:51:00.000Z,5,5,5,Champions
12401,303,1,15.0,1,2011-02-09T13:50:00.000Z,2011-02-09T13:50:00.000Z,5,5,5,Champions
13199,310,1,15.0,1,2011-02-02T14:17:00.000Z,2011-02-02T14:17:00.000Z,5,5,5,Champions
15797,319,1,15.0,1,2011-01-24T15:47:00.000Z,2011-01-24T15:47:00.000Z,5,5,5,Champions
15939,325,1,15.0,1,2011-01-18T15:58:00.000Z,2011-01-18T15:58:00.000Z,5,5,5,Champions
15694,360,1,15.0,1,2010-12-14T09:39:00.000Z,2010-12-14T09:39:00.000Z,5,5,5,Champions
13090,365,1,15.0,1,2010-12-09T16:11:00.000Z,2010-12-09T16:11:00.000Z,5,5,5,Champions
15823,372,1,15.0,1,2010-12-02T15:08:00.000Z,2010-12-02T15:08:00.000Z,5,5,5,Champions
12791,373,1,15.0,1,2010-12-01T11:27:00.000Z,2010-12-01T11:27:00.000Z,5,5,5,Champions
15540,11,1,12.0,2,2011-11-28T13:51:00.000Z,2011-11-28T13:51:00.000Z,1,3,5,Others
13167,67,1,12.0,1,2011-10-03T15:10:00.000Z,2011-10-03T15:10:00.000Z,3,4,5,Potential
17813,71,1,12.0,1,2011-09-29T15:57:00.000Z,2011-09-29T15:57:00.000Z,3,4,5,Potential
12949,252,1,12.0,1,2011-04-01T13:20:00.000Z,2011-04-01T13:20:00.000Z,5,5,5,Champions
16771,275,1,12.0,1,2011-03-09T13:56:00.000Z,2011-03-09T13:56:00.000Z,5,5,5,Champions
14653,40,1,10.0,1,2011-10-30T13:51:00.000Z,2011-10-30T13:51:00.000Z,2,3,5,Others
16235,81,1,10.0,1,2011-09-19T15:04:00.000Z,2011-09-19T15:04:00.000Z,3,4,5,Potential
16210,322,1,10.0,1,2011-01-21T14:51:00.000Z,2011-01-21T14:51:00.000Z,5,5,5,Champions
13149,106,1,6.0,1,2011-08-25T13:40:00.000Z,2011-08-25T13:40:00.000Z,4,4,5,Champions
13162,122,1,6.0,1,2011-08-09T15:59:00.000Z,2011-08-09T15:59:00.000Z,4,4,5,Champions
17392,358,1,6.0,1,2010-12-16T19:04:00.000Z,2010-12-16T19:04:00.000Z,5,5,5,Champions
14543,73,1,5.0,1,2011-09-27T10:26:00.000Z,2011-09-27T10:26:00.000Z,3,4,5,Potential
14578,3,1,4.0,1,2011-12-06T17:18:00.000Z,2011-12-06T17:18:00.000Z,1,3,5,Others
18283,95,1,4.0,1,2011-09-05T12:35:00.000Z,2011-09-05T12:35:00.000Z,4,4,5,Champions
17955,219,1,4.0,1,2011-05-04T12:29:00.000Z,2011-05-04T12:29:00.000Z,4,5,5,Champions
14527,32,1,3.0,1,2011-11-07T12:56:00.000Z,2011-11-07T12:56:00.000Z,2,3,5,Others
13224,60,1,3.0,1,2011-10-10T14:55:00.000Z,2011-10-10T14:55:00.000Z,3,4,5,Potential
13764,70,1,3.0,1,2011-09-30T12:03:00.000Z,2011-09-30T12:03:00.000Z,3,4,5,Potential
17059,110,1,3.0,1,2011-08-21T15:17:00.000Z,2011-08-21T15:17:00.000Z,4,4,5,Champions
15038,187,1,3.0,1,2011-06-05T11:14:00.000Z,2011-06-05T11:14:00.000Z,4,4,5,Champions
17449,234,1,3.0,1,2011-04-19T14:57:00.000Z,2011-04-19T14:57:00.000Z,5,5,5,Champions
13684,285,1,3.0,1,2011-02-27T10:13:00.000Z,2011-02-27T10:13:00.000Z,5,5,5,Champions
16049,75,1,2.0,1,2011-09-25T14:33:00.000Z,2011-09-25T14:33:00.000Z,3,4,5,Potential
13708,271,1,2.0,1,2011-03-13T13:46:00.000Z,2011-03-13T13:46:00.000Z,5,5,5,Champions
12828,2,1,1.0,1,2011-12-07T08:45:00.000Z,2011-12-07T08:45:00.000Z,1,3,5,Others
13991,12,1,1.0,1,2011-11-27T16:02:00.000Z,2011-11-27T16:02:00.000Z,1,3,5,Others
16454,44,1,1.0,1,2011-10-26T11:40:00.000Z,2011-10-26T11:40:00.000Z,3,3,5,Potential
17105,159,1,1.0,1,2011-07-03T15:53:00.000Z,2011-07-03T15:53:00.000Z,4,4,5,Champions
17800,161,1,1.0,1,2011-07-01T10:58:00.000Z,2011-07-01T10:58:00.000Z,4,4,5,Champions
15796,215,1,1.0,1,2011-05-08T11:13:00.000Z,2011-05-08T11:13:00.000Z,4,5,5,Champions
13184,252,1,1.0,1,2011-04-01T12:24:00.000Z,2011-04-01T12:24:00.000Z,5,5,5,Champions
